timestamp,src_ip,dst_ip,proto,src_port,dst_port,duration_s,packets,bytes_out,bytes_in,flag_syn,flag_rst,label,scenario
2025-03-01 00:18:21,10.58.165.52,154.55.205.160,TCP,26749,610,0.02011771223035538,2,54,69,1,0,1,port_scan
2025-03-01 10:07:41,19.251.186.115,103.183.41.18,TCP,38831,443,1.7309848086175799,79,3297,8397,0,0,0,normal
2025-03-01 15:23:42,10.1.45.64,10.124.217.177,TCP,13309,80,1.4491759413669456,53,3195,3307,0,0,0,normal
2025-03-01 09:52:40,10.247.158.4,10.191.134.54,TCP,51765,80,2.464360339371272,58,4429,6649,0,0,0,normal
2025-03-01 11:17:25,10.174.163.213,10.229.131.184,TCP,47289,53,1.5831235728232798,63,3622,7743,0,0,0,normal
2025-03-01 03:59:41,62.44.77.65,10.94.180.11,UDP,53097,80,0.4500047006932423,11,534,972,0,0,0,normal
2025-03-01 16:12:41,200.158.198.104,10.48.54.82,UDP,5686,1433,4.442897051596023,124,7247,11293,0,0,0,normal
2025-03-01 00:22:52,10.58.165.42,154.55.205.160,TCP,44414,898,0.18625445145495478,4,166,64,1,0,1,port_scan
2025-03-01 04:53:02,10.229.209.18,89.86.160.243,TCP,39572,443,1.1262169441035295,39,1235,4520,0,0,0,normal
2025-03-01 03:09:52,53.89.60.100,35.188.17.4,TCP,35284,443,2.9624052061024586,128,11703,8864,0,0,0,normal
2025-03-01 17:35:29,58.96.161.138,10.156.19.235,TCP,47557,80,1.1949366004662363,48,4737,2887,0,0,0,normal
2025-03-01 01:14:16,10.43.188.162,10.94.63.224,UDP,65421,110,1.9460131418686175,34,1600,3379,0,0,0,normal
2025-03-01 14:20:35,218.3.102.125,10.122.170.240,TCP,61820,80,0.6660060163643197,21,1410,1554,0,0,0,normal
2025-03-01 14:55:26,29.213.67.132,10.193.76.243,TCP,54585,443,1.3303539224902405,42,2999,2918,0,0,0,normal
2025-03-01 06:40:58,26.190.247.134,10.111.126.46,UDP,20873,80,0.031436738451882634,1722,185395,914,0,0,1,ddos
2025-03-01 22:11:16,10.187.118.107,10.179.232.237,TCP,27873,443,0.5039734123787517,12,300,237,0,0,0,normal
2025-03-01 17:51:25,10.121.243.219,152.140.65.182,TCP,62722,443,1.3536499490606304,53,2482,3311,0,0,0,normal
2025-03-01 20:24:49,10.172.122.204,10.32.62.26,TCP,55192,22,0.4017138656027435,8,469,819,0,0,0,normal
2025-03-01 12:07:28,100.149.83.174,10.34.110.78,TCP,56181,80,3.379037726214768,119,7409,11878,0,0,0,normal
2025-03-01 06:13:57,10.243.171.75,10.10.74.211,UDP,63867,80,0.01924432065147436,1470,77351,529,0,0,1,ddos
2025-03-01 04:23:16,104.245.100.251,57.73.134.154,TCP,11126,8080,3.987978450835338,62,3343,3719,0,0,0,normal
2025-03-01 00:16:04,204.225.142.26,10.141.209.31,TCP,42013,53,4.149163685853507,114,4223,7618,0,0,0,normal
2025-03-01 11:06:02,10.130.230.151,221.205.193.96,TCP,9537,443,2.1406225438968467,82,4469,9147,0,0,0,normal
2025-03-01 00:23:20,10.58.165.122,154.55.205.160,TCP,10408,924,0.12756788245663062,2,161,46,1,0,1,port_scan
2025-03-01 04:04:38,69.23.237.207,158.35.3.248,TCP,38121,443,2.8171125674927873,42,2104,4078,0,0,0,normal
2025-03-01 11:15:12,76.9.197.22,10.143.140.157,TCP,40373,22,0.7601916459960304,33,3201,2723,0,0,0,normal
2025-03-01 04:40:34,179.185.188.188,99.182.78.113,TCP,12230,443,1.8643979308276832,43,3085,3368,0,0,0,normal
2025-03-01 06:00:15,139.18.10.107,165.209.127.164,TCP,26097,443,1.1676919615930206,24,1287,1856,0,0,0,normal
2025-03-01 20:10:39,10.110.23.224,204.72.138.193,UDP,10864,443,2.479645592449397,67,4589,4825,0,0,0,normal
2025-03-01 07:58:08,10.152.25.60,10.10.74.211,UDP,10872,80,0.16423254419088995,1325,53976,664,0,0,1,ddos
2025-03-01 06:50:24,10.214.31.212,10.10.74.211,UDP,23847,80,0.010470138053861835,332,212925,2742,0,0,1,ddos
2025-03-01 02:25:22,10.100.63.173,10.113.211.197,TCP,50245,80,1.1385944356437014,22,423,1855,0,0,0,normal
2025-03-01 20:17:48,61.242.110.59,10.82.219.205,TCP,44340,53,0.7436448433404105,34,2540,2699,0,0,0,normal
2025-03-01 04:14:22,10.231.73.103,221.77.36.8,TCP,26833,443,0.8631827553585328,17,1353,1481,0,0,0,normal
2025-03-01 01:42:28,10.163.225.46,10.179.170.62,TCP,11550,443,0.4299801551847227,9,567,793,0,0,0,normal
2025-03-01 15:23:43,151.215.140.35,10.11.251.240,TCP,18352,80,1.6483894459268285,47,4746,5670,0,0,0,normal
2025-03-01 02:13:39,10.239.188.250,211.183.238.22,TCP,11023,80,1.0733698344642928,37,4485,1917,1,0,0,normal
2025-03-01 03:27:48,10.245.80.116,10.188.175.12,TCP,6353,1433,1.0542567092153652,42,3382,2291,0,0,0,normal
2025-03-01 03:20:50,17.186.19.138,207.225.6.74,TCP,7867,443,3.4117084950767302,84,3230,2305,0,0,0,normal
2025-03-01 01:25:37,145.75.191.74,181.85.139.238,TCP,11851,80,2.655491824598791,39,1293,3087,0,0,0,normal
2025-03-01 02:00:40,138.105.240.96,23.176.72.184,TCP,47075,80,1.682967102273176,53,3017,4537,0,0,0,normal
2025-03-01 23:45:12,10.249.209.189,10.45.85.97,TCP,34505,8080,0.44188528143425443,14,401,1101,0,0,0,normal
2025-03-01 00:58:45,10.58.165.101,154.55.205.160,TCP,53877,278,0.1603228663290506,4,50,118,1,0,1,port_scan
2025-03-01 06:43:17,10.253.91.22,77.1.76.126,TCP,24297,3306,1.1007272650480406,39,1885,2954,0,0,0,normal
2025-03-01 15:32:48,105.65.142.150,10.63.201.185,TCP,47962,80,0.8656632492064129,26,1513,387,0,0,0,normal
2025-03-01 23:49:18,50.67.93.97,38.111.246.111,UDP,27246,3306,0.6082189586040272,19,681,1215,0,0,0,normal
2025-03-01 06:39:24,166.130.48.69,10.196.232.217,TCP,17724,22,0.7299296999718691,19,1612,1858,0,0,0,normal
2025-03-01 00:31:15,10.58.165.147,154.55.205.160,TCP,49638,1014,0.16524831139371174,4,41,12,1,0,1,port_scan
2025-03-01 15:08:37,10.80.102.32,10.35.94.95,TCP,40854,138,0.5765550882810201,22,1072,1765,0,0,0,normal
2025-03-01 11:15:03,10.205.68.95,10.142.128.78,TCP,60696,443,1.2193267699926267,43,4545,2367,0,0,0,normal
2025-03-01 06:22:10,101.81.195.146,10.79.81.36,UDP,37718,80,0.010123046025387317,373,145427,1392,0,0,1,ddos
2025-03-01 16:49:54,10.222.34.145,72.80.169.91,UDP,27915,443,2.4549200041925445,70,2634,658,0,0,0,normal
2025-03-01 11:29:43,10.235.167.125,10.41.69.196,TCP,6965,22,0.7321168951210156,24,1614,1348,0,0,0,normal
2025-03-01 00:00:08,10.58.165.88,154.55.205.160,TCP,58481,790,0.279595362044778,1,181,20,1,0,1,port_scan
2025-03-01 07:08:11,10.49.53.132,10.79.81.36,UDP,50204,80,0.050471874499392666,791,98740,121,0,0,1,ddos
2025-03-01 15:34:14,10.46.142.91,122.230.156.209,TCP,31815,5900,1.0392517280584281,22,1290,2904,0,0,0,normal
2025-03-01 11:56:57,181.30.141.233,153.229.151.25,TCP,5790,1433,2.204410351052337,56,3078,4039,0,0,0,normal
2025-03-01 19:46:46,10.27.201.172,10.33.133.124,TCP,41703,22,2.072357784991878,64,3018,3913,0,0,0,normal
2025-03-01 00:58:22,10.58.165.180,154.55.205.160,TCP,64537,839,0.06471380153443672,1,179,10,1,0,1,port_scan
2025-03-01 06:50:20,10.181.165.23,10.89.203.141,TCP,60634,443,0.6079148479142513,20,568,1736,0,0,0,normal
2025-03-01 00:45:59,10.58.165.49,154.55.205.160,TCP,12599,367,0.10963868407653987,3,89,40,1,0,1,port_scan
2025-03-01 19:56:09,10.138.143.26,10.151.245.8,TCP,35511,53,0.5772409279304884,27,1296,2619,0,0,0,normal
2025-03-01 13:18:37,10.210.151.63,120.114.88.25,TCP,65311,22,1.8697937424588706,25,908,2333,0,0,0,normal
2025-03-01 14:20:17,128.91.254.214,10.115.108.93,TCP,55670,1433,0.3708980183565576,5,300,322,0,0,0,normal
2025-03-01 12:12:12,10.181.206.78,10.106.67.24,UDP,24721,443,0.9212341169450459,18,1622,1211,0,0,0,normal
2025-03-01 13:51:11,10.185.159.110,10.108.245.158,TCP,51168,443,0.9751875033750813,17,1436,1785,0,0,0,normal
2025-03-01 08:48:36,10.245.227.110,68.101.20.197,TCP,31073,993,0.4567440650311,19,1441,2024,0,0,0,normal
2025-03-01 07:24:14,10.143.20.106,193.10.102.51,TCP,12469,443,3.8639769694231862,87,5360,4637,0,0,0,normal
2025-03-01 02:26:51,88.76.70.64,69.110.29.195,TCP,17102,443,0.45368005042461773,18,1284,1661,0,0,0,normal
2025-03-01 23:25:50,48.195.69.59,10.187.242.249,TCP,64500,443,1.1624793529837314,30,2157,2362,0,0,0,normal
2025-03-01 19:50:37,10.202.203.25,10.9.161.3,TCP,7388,3306,0.04414991032087936,1,87,52,0,0,0,normal
2025-03-01 12:42:43,217.183.254.80,50.137.187.118,UDP,42531,53,0.7505612439330169,15,1262,1029,1,0,0,normal
2025-03-01 20:05:27,181.53.61.238,66.221.26.121,TCP,39867,995,0.9573295821660197,35,2690,1598,0,0,0,normal
2025-03-01 09:47:31,152.139.187.159,10.123.62.182,TCP,33748,22,0.4211142630197335,13,103,1192,0,0,0,normal
2025-03-01 15:09:46,45.19.153.42,41.184.194.40,UDP,34574,443,0.5414438595913318,16,1378,294,0,0,0,normal
2025-03-01 18:32:56,50.81.178.88,10.93.173.67,UDP,15079,3306,0.6803847392764758,28,1730,1488,0,0,0,normal
2025-03-01 08:28:04,221.15.199.9,124.224.61.94,TCP,22026,443,1.846670135444805,63,7224,3198,0,0,0,normal
2025-03-01 19:57:52,10.169.97.157,116.225.40.218,TCP,56422,80,1.0486673934051518,24,1041,967,0,0,0,normal
2025-03-01 21:01:45,69.68.123.224,148.170.112.77,UDP,49274,3389,0.7307629023669946,21,1085,2281,0,0,0,normal
2025-03-01 01:45:10,197.173.69.233,10.94.116.45,TCP,42174,443,2.228093651925357,74,6097,9578,0,0,0,normal
2025-03-01 05:07:28,10.86.147.239,167.82.205.51,TCP,47304,53,2.4752168528503407,49,3973,5157,0,0,0,normal
2025-03-01 00:55:25,10.58.165.172,154.55.205.160,TCP,63822,398,0.27832501125959813,4,82,72,1,0,1,port_scan
2025-03-01 00:18:36,10.134.184.139,90.43.8.39,TCP,7784,22,1.0578925401459054,43,2538,2731,0,0,0,normal
2025-03-01 17:35:19,10.162.6.235,14.154.69.196,TCP,16499,443,9.18634513726297,2281,36134544,265352,1,0,1,exfil
2025-03-01 09:34:33,218.2.55.221,195.227.65.72,TCP,32149,443,1.501360105744168,48,3848,2712,0,0,0,normal
2025-03-01 04:49:37,10.55.203.246,10.101.206.127,UDP,44811,443,0.8672115055081462,32,2335,1746,0,0,0,normal
2025-03-01 14:46:04,10.227.212.116,209.47.115.67,TCP,5468,80,1.7556597367878028,40,1434,3138,0,0,0,normal
2025-03-01 12:55:01,22.153.40.147,10.214.47.76,TCP,57501,53,1.9541358088255825,50,40,2009,0,0,0,normal
2025-03-01 05:31:57,11.251.123.132,10.30.6.18,TCP,60608,80,1.071961315855637,26,2066,2251,0,0,0,normal
2025-03-01 04:59:22,10.59.194.191,10.246.30.175,TCP,63433,80,0.829683553759472,28,1038,2372,1,0,0,normal
2025-03-01 08:14:11,186.245.223.251,10.51.11.37,TCP,52790,443,0.5567372272893393,22,997,898,0,0,0,normal
2025-03-01 19:51:39,192.205.133.37,143.189.68.246,TCP,43813,443,0.9855364414069427,12,496,1016,0,0,0,normal
2025-03-01 08:46:28,160.211.64.198,10.159.110.78,TCP,9648,80,1.4101898832736228,60,2368,4884,0,0,0,normal
2025-03-01 11:28:04,29.234.105.191,131.163.184.191,TCP,53305,443,0.5355912578643852,14,639,827,0,0,0,normal
2025-03-01 02:08:48,10.35.157.221,10.188.74.4,TCP,54321,443,0.7335553131556904,21,2017,1479,0,0,0,normal
2025-03-01 23:22:42,53.236.147.42,10.81.246.2,TCP,10830,443,1.048123749355896,33,3390,2058,0,0,0,normal
2025-03-01 08:11:15,10.24.119.144,57.5.210.135,TCP,39625,443,1.0834376293989927,32,1237,933,0,0,0,normal
2025-03-01 12:10:56,111.245.111.4,10.167.141.6,TCP,17884,443,1.9057219081398737,77,2172,5777,0,0,0,normal
2025-03-01 08:40:26,10.102.142.230,10.97.87.213,TCP,33782,443,2.735763975720556,57,3094,4717,0,0,0,normal
2025-03-01 15:50:20,10.167.245.149,10.120.138.35,TCP,39813,53,1.2570987472264108,38,917,4218,0,0,0,normal
2025-03-01 02:51:10,10.98.191.103,146.81.132.170,TCP,40625,443,1.493707934344813,41,2324,1800,0,0,0,normal
2025-03-01 07:00:33,10.197.148.76,71.142.128.2,TCP,25132,443,2.110707686155119,69,4097,3965,0,0,0,normal
2025-03-01 07:33:20,10.62.116.181,77.246.46.145,TCP,12075,53,0.19748689705709768,5,232,182,0,0,0,normal
2025-03-01 15:30:05,10.86.236.202,88.56.244.125,TCP,49448,443,5.798630138054697,4145,23510612,209677,0,1,1,exfil
2025-03-01 23:02:55,10.91.115.77,109.22.42.9,TCP,34141,443,1.3808832904085795,30,2495,2329,0,0,0,normal
2025-03-01 11:48:00,10.24.252.36,161.25.162.83,TCP,42979,3389,2.389302023581747,64,2577,7515,0,0,0,normal
2025-03-01 22:49:54,10.93.142.144,104.209.104.151,TCP,46951,443,1.8489576270698225,80,4044,7341,0,0,0,normal
2025-03-01 00:23:08,10.58.165.4,154.55.205.160,TCP,35143,1002,0.11098690445949407,4,86,63,1,1,1,port_scan
2025-03-01 06:30:14,161.63.165.111,10.10.74.211,UDP,55301,80,0.01072326282577384,574,297767,1943,0,0,1,ddos
2025-03-01 19:04:40,10.175.157.224,10.81.187.104,TCP,32275,443,0.6920120757576188,8,583,595,0,0,0,normal
2025-03-01 06:05:49,10.152.82.30,152.139.72.157,TCP,19144,3306,2.234349393389587,81,6103,8708,0,0,0,normal
2025-03-01 19:13:42,10.109.120.181,137.133.120.72,TCP,50390,53,1.0518339440276627,23,1527,3130,0,0,0,normal
2025-03-01 19:28:51,10.92.252.187,33.87.93.165,TCP,60430,443,8.047426578026597,1441,22515734,564699,0,0,1,exfil
2025-03-01 11:14:29,152.102.71.156,10.115.88.161,TCP,32103,3306,0.6301812157134603,22,2473,1015,0,0,0,normal
2025-03-01 05:19:41,10.2.159.77,204.7.73.48,TCP,10402,443,3.044806137643747,56,2483,6234,0,0,0,normal
2025-03-01 13:58:36,56.52.18.71,10.124.244.114,TCP,28001,22,1.1864595677604188,39,1128,2366,0,0,0,normal
2025-03-01 07:04:59,154.38.29.159,40.212.105.154,TCP,4764,443,0.368808727783881,9,529,782,0,0,0,normal
2025-03-01 01:30:10,10.124.36.78,186.49.33.121,TCP,59875,443,0.9989757619335211,32,1091,3028,0,0,0,normal
2025-03-01 06:39:40,10.205.153.219,10.19.118.191,UDP,60067,80,0.8183551712228786,16,958,1841,0,0,0,normal
2025-03-01 15:43:00,161.181.143.10,10.232.41.161,TCP,51771,80,2.1709055103065595,60,3028,4198,0,0,0,normal
2025-03-01 21:43:26,116.180.210.196,10.252.231.214,TCP,33573,80,1.9192389666470138,76,6423,7191,0,0,0,normal
2025-03-01 04:14:19,107.186.26.211,122.51.16.183,TCP,47214,8080,0.8291362248830717,14,593,446,0,0,0,normal
2025-03-01 04:45:51,10.250.129.40,194.121.52.215,TCP,11730,3306,1.7451840644132515,70,3699,2073,0,0,0,normal
2025-03-01 09:32:11,106.85.142.91,100.155.192.147,TCP,37711,443,1.888792983603179,55,3249,2818,0,0,0,normal
2025-03-01 15:05:55,207.30.200.82,10.203.61.172,UDP,22261,80,1.0386293924455996,36,2544,2479,1,0,0,normal
2025-03-01 01:32:52,10.82.213.88,168.11.124.24,TCP,43968,8080,2.1935905353529908,68,3490,3564,0,0,0,normal
2025-03-01 21:32:46,210.219.42.187,83.236.186.25,TCP,34812,443,1.142817806246359,42,2879,4811,0,0,0,normal
2025-03-01 21:41:44,21.216.69.206,26.141.48.6,TCP,10422,22,0.8928180386942447,31,1493,1247,1,0,0,normal
2025-03-01 21:19:19,22.18.171.189,71.129.216.68,TCP,9461,53,1.9927691452996514,56,2732,3184,0,0,0,normal
2025-03-01 12:48:39,21.84.156.216,154.216.141.35,TCP,7640,80,2.5970854875766154,78,4651,5135,0,0,0,normal
2025-03-01 18:28:09,77.217.28.108,63.169.140.178,TCP,10099,53,0.872067453376729,22,1126,1402,0,0,0,normal
2025-03-01 01:36:11,10.201.148.180,10.72.43.78,TCP,39238,80,2.642309643694631,25,1917,1182,0,0,0,normal
2025-03-01 05:12:06,10.236.60.79,10.196.58.63,TCP,40932,22,1.3279957545228944,24,2462,2071,0,0,0,normal
2025-03-01 12:03:01,222.234.213.65,10.235.252.180,TCP,17770,443,0.14556172071274529,4,220,356,0,0,0,normal
2025-03-01 06:57:09,10.178.211.88,21.208.127.124,TCP,17332,8080,1.8683244757366524,47,2113,7189,0,0,0,normal
2025-03-01 22:30:26,10.168.62.168,10.211.208.246,TCP,16030,80,2.3633817534063986,92,7296,9570,0,0,0,normal
2025-03-01 19:19:10,186.98.129.132,121.78.44.143,TCP,60057,8080,1.968198095981858,84,6051,7884,0,0,0,normal
2025-03-01 06:38:34,184.245.253.39,85.97.69.188,UDP,48726,443,2.090317250796606,38,2280,3600,0,0,0,normal
2025-03-01 04:12:56,139.83.47.246,82.7.30.21,TCP,45297,80,1.8464115915890251,46,2125,3318,0,0,0,normal
2025-03-01 09:19:18,10.13.215.93,44.26.209.185,UDP,45990,53,0.4625246074627096,14,173,983,0,0,0,normal
2025-03-01 23:18:32,10.196.159.253,53.124.54.243,TCP,33304,139,0.779295261262864,27,1110,2268,0,0,0,normal
2025-03-01 14:08:53,144.244.238.226,10.163.26.184,TCP,32307,139,1.4275579358867025,45,3315,2387,0,0,0,normal
2025-03-01 21:11:32,14.180.115.158,10.178.29.207,UDP,27852,443,1.14509247288092,37,3018,1901,0,0,0,normal
2025-03-01 17:42:46,70.85.111.111,47.154.10.240,TCP,16879,22,0.5608282206779949,14,827,397,0,0,0,normal
2025-03-01 23:46:01,10.32.98.3,215.142.173.190,UDP,3683,53,1.714924627398336,58,3193,5197,0,0,0,normal
2025-03-01 14:05:25,145.105.22.3,10.21.31.201,TCP,56918,80,1.6292362834730745,59,2610,4866,0,0,0,normal
2025-03-01 09:23:14,10.231.172.140,219.20.103.142,UDP,13801,53,0.5814308496849314,20,756,1347,0,0,0,normal
2025-03-01 15:35:18,10.122.245.240,12.107.184.44,TCP,13578,443,9.014646717796573,1497,14422321,319851,0,0,1,exfil
2025-03-01 09:06:38,10.87.134.221,10.163.203.115,TCP,21712,1812,0.2759349582912067,8,522,304,0,0,0,normal
2025-03-01 15:23:38,10.227.222.4,10.47.43.100,TCP,55013,123,1.5459320226096607,58,3361,6290,0,0,0,normal
2025-03-01 14:51:16,10.159.129.205,150.118.54.198,TCP,50855,443,1.9940078697884989,52,1772,4387,0,0,0,normal
2025-03-01 16:25:00,10.235.51.13,10.5.172.31,TCP,45176,22,0.8666092201884475,19,892,1149,0,0,0,normal
2025-03-01 20:44:14,78.35.134.140,134.150.196.154,TCP,8086,22,2.337490093934232,68,4500,3066,0,0,0,normal
2025-03-01 01:28:46,143.44.220.133,96.252.196.217,TCP,8715,443,1.6712937366203733,50,4004,3084,0,0,0,normal
2025-03-01 21:00:13,10.34.63.234,10.155.11.107,TCP,26155,53,1.3762583762498306,54,1948,2625,0,0,0,normal
2025-03-01 05:39:07,184.246.23.235,10.229.151.250,TCP,46956,80,1.1996041260087713,23,1782,2331,0,0,0,normal
2025-03-01 06:38:52,189.114.86.179,10.123.34.209,TCP,11458,22,2.5016061789545554,73,2976,2501,0,0,0,normal
2025-03-01 04:13:19,10.114.187.88,218.10.253.177,TCP,34214,443,1.4189086061874128,17,841,1251,0,0,0,normal
2025-03-01 16:37:27,10.181.8.218,10.37.164.205,TCP,5165,53,0.6069004836133277,25,1180,1126,0,0,0,normal
2025-03-01 00:11:21,211.237.218.239,10.171.219.59,TCP,52085,80,1.38988778404122,40,1789,4351,0,0,0,normal
2025-03-01 19:52:00,53.112.116.18,10.63.29.252,TCP,34057,123,1.59848782536349,63,5353,4783,0,0,0,normal
2025-03-01 00:35:42,10.58.165.248,154.55.205.160,TCP,60075,607,0.18755104886018564,4,95,59,1,0,1,port_scan
2025-03-01 12:54:20,116.45.204.102,75.141.252.175,TCP,50860,80,0.36515020034968987,14,570,806,0,0,0,normal
2025-03-01 22:54:39,139.218.98.60,202.186.254.131,TCP,47508,443,2.0685185610239407,75,4954,3502,0,0,0,normal
2025-03-01 08:51:19,32.74.240.46,177.176.166.227,TCP,48523,80,0.31263168672471137,14,164,975,0,0,0,normal
2025-03-01 16:17:58,10.4.184.138,198.154.99.78,TCP,14542,443,0.9873965312480809,30,2235,2489,0,0,0,normal
2025-03-01 03:23:41,10.152.1.116,10.200.231.153,TCP,22667,53,1.5583974490315071,47,2892,1377,0,0,0,normal
2025-03-01 14:28:07,10.8.235.52,203.200.47.48,UDP,63723,5432,0.6673267808945353,13,950,587,0,0,0,normal
2025-03-01 02:14:16,202.243.76.83,207.191.163.223,TCP,18732,1433,0.6836249750024801,33,2827,2880,0,0,0,normal
2025-03-01 01:29:35,89.103.105.90,10.78.31.128,UDP,7710,443,3.6512421962884387,107,7361,5768,0,0,0,normal
2025-03-01 08:03:55,193.20.252.40,10.6.215.67,TCP,36983,110,2.10166924873426,64,3377,6168,0,0,0,normal
2025-03-01 22:48:21,10.212.250.211,10.218.97.230,TCP,43629,139,0.22391458451453947,8,485,163,1,0,0,normal
2025-03-01 06:22:51,91.41.63.67,10.111.126.46,UDP,20543,80,0.2290101823412449,1807,227212,2362,0,0,1,ddos
2025-03-01 13:18:42,10.81.120.110,10.247.200.69,TCP,55056,80,1.051050601292218,36,3832,3804,0,0,0,normal
2025-03-01 07:17:34,10.74.79.177,222.224.114.159,UDP,42072,53,1.1155992726112738,16,1002,1686,0,0,0,normal
2025-03-01 00:36:03,10.234.25.106,10.248.106.228,TCP,5712,53,0.9810679896220944,26,2435,2877,0,0,0,normal
2025-03-01 08:02:34,122.63.96.32,16.122.225.67,TCP,11690,110,0.6537169163343165,22,1388,1782,0,0,0,normal
2025-03-01 04:08:40,10.222.110.66,10.205.244.164,UDP,32255,80,0.5676804374429483,21,1506,1186,1,0,0,normal
2025-03-01 10:40:23,10.125.119.84,14.156.46.181,TCP,17722,80,2.640778422427894,53,3045,1463,0,0,0,normal
2025-03-01 13:00:46,205.34.70.174,10.239.18.145,TCP,25797,22,0.8165911364012678,14,644,1008,0,0,0,normal
2025-03-01 00:54:12,10.58.165.87,154.55.205.160,TCP,48988,546,0.09954260686802362,2,137,45,1,0,1,port_scan
2025-03-01 21:32:23,203.252.6.97,10.6.183.186,TCP,2967,80,1.1790219434072442,30,40,1950,0,0,0,normal
2025-03-01 03:32:41,10.206.64.31,109.181.112.116,TCP,64181,3389,1.853932895522708,73,4231,4343,0,0,0,normal
2025-03-01 05:33:07,10.196.54.247,10.175.41.47,TCP,9118,22,0.6562966695884657,14,1366,1283,0,0,0,normal
2025-03-01 00:51:09,10.58.165.105,154.55.205.160,TCP,16805,464,0.04369948623720075,3,156,17,1,0,1,port_scan
2025-03-01 13:07:51,10.26.150.176,87.71.180.116,TCP,58880,995,3.5384842061215838,147,7526,8885,0,0,0,normal
2025-03-01 22:02:30,90.136.31.225,10.116.177.117,TCP,7038,80,0.2057052162503494,4,127,284,0,0,0,normal
2025-03-01 18:05:28,10.61.84.79,143.205.129.89,TCP,29446,22,2.7267835818801225,42,2757,3457,0,0,0,normal
2025-03-01 15:27:18,198.21.130.4,10.94.173.223,UDP,42303,80,0.39838273384361206,12,691,744,0,1,0,normal
2025-03-01 12:10:31,19.69.118.117,10.103.136.248,TCP,52557,53,0.33394841968199845,10,413,772,0,0,0,normal
2025-03-01 23:58:24,222.235.131.196,41.206.112.106,TCP,45025,22,0.20148426430430147,5,227,356,0,0,0,normal
2025-03-01 05:17:19,188.232.8.197,116.120.70.63,TCP,58566,53,0.4786032834736644,16,372,922,0,0,0,normal
2025-03-01 01:00:12,32.213.160.145,10.220.221.106,UDP,41302,53,1.0008234370159583,31,1933,40,0,0,0,normal
2025-03-01 09:13:36,10.154.26.60,10.123.89.184,TCP,19944,443,1.451746973518518,32,1828,2269,0,0,0,normal
2025-03-01 06:00:00,100.87.27.144,216.13.87.6,TCP,27538,138,1.6051822519184507,20,1887,1611,0,0,0,normal
2025-03-01 14:34:16,10.90.216.114,10.70.59.166,UDP,40215,25,2.390557891180548,37,1766,3069,0,0,0,normal
2025-03-01 00:47:42,10.58.165.125,154.55.205.160,TCP,40110,265,0.09508217423123144,3,91,97,1,1,1,port_scan
2025-03-01 00:41:48,10.58.165.33,154.55.205.160,TCP,55227,586,0.021397255958786977,1,106,38,1,0,1,port_scan
2025-03-01 03:11:52,51.129.254.40,82.56.113.216,TCP,51395,53,0.7719913638579461,15,1336,1041,0,0,0,normal
2025-03-01 10:56:57,155.129.68.152,53.38.140.142,TCP,48062,80,2.817051435022703,60,2920,3655,0,0,0,normal
2025-03-01 14:51:53,41.29.69.73,10.70.7.27,TCP,33401,443,0.9198997041715462,25,1531,1355,0,0,0,normal
2025-03-01 22:06:30,10.88.142.37,10.181.26.25,TCP,26878,1433,1.7168852818283233,64,3232,3937,0,0,0,normal
2025-03-01 10:32:11,10.142.126.164,28.176.234.129,TCP,61905,80,2.3868018289998387,91,2665,5967,0,0,0,normal
2025-03-01 10:12:19,10.88.115.172,10.174.182.186,TCP,1510,445,1.2038394414681008,28,1882,1361,0,0,0,normal
2025-03-01 19:50:47,10.180.104.118,162.125.146.26,TCP,38381,443,1.79180404582321,49,4395,928,0,0,0,normal
2025-03-01 23:27:37,10.199.16.9,27.194.76.137,TCP,27601,443,1.386356491771871,36,1657,1539,0,0,0,normal
2025-03-01 11:46:39,10.90.193.162,10.201.129.117,UDP,15647,443,1.0644326478137534,31,1193,2965,0,0,0,normal
2025-03-01 10:50:12,10.50.14.132,162.66.85.139,TCP,43084,80,1.4211493261768882,33,1551,1838,0,0,0,normal
2025-03-01 03:07:30,10.129.206.204,203.202.89.38,UDP,14582,443,1.2395097966445943,55,5454,3267,0,0,0,normal
2025-03-01 19:09:46,195.185.76.37,10.198.99.21,TCP,11706,53,1.870358465985489,78,4129,4282,0,0,0,normal
2025-03-01 05:02:38,10.194.38.199,10.94.103.173,TCP,8761,443,2.021473880777586,30,1955,2686,0,0,0,normal
2025-03-01 07:23:25,129.123.91.252,10.111.126.46,UDP,4674,80,0.25730343052670046,1620,392565,40,0,0,1,ddos
2025-03-01 00:35:41,62.87.214.60,10.111.141.35,UDP,12774,53,0.7289803106835184,25,982,1686,0,1,0,normal
2025-03-01 03:08:08,123.63.155.176,17.112.137.114,UDP,57110,443,0.6157251683836115,26,825,3464,0,0,0,normal
2025-03-01 11:18:59,10.138.246.80,10.127.164.79,UDP,27336,443,1.4990024948556433,44,2695,3715,0,0,0,normal
2025-03-01 07:27:01,10.147.11.25,10.143.62.215,TCP,25759,443,0.9886186292512804,32,2465,866,0,0,0,normal
2025-03-01 04:33:03,131.36.181.239,10.11.152.99,TCP,39055,443,2.4245313623689,96,4280,6863,0,0,0,normal
2025-03-01 22:59:06,81.237.203.167,30.104.6.96,UDP,24268,443,1.1224949189806974,40,1887,2879,0,0,0,normal
